"Pro.ID","Hardwood.Flooring","Carpet.Flooring","Tile.Flooring","Roofing","Painting","Lawn...Garden","Electrical","Plumbing","RHardwood","RCarpet","RTile","RRoofing","RPainting","RLawnGarden","RElectrical","RPlumbing"
770,1,1,1,0,1,1,1,1,4.47368421052632,4.47368421052632,4.47368421052632,0,4.47368421052632,4.47368421052632,4.47368421052632,7.47368421052632
771,1,1,1,0,1,0,1,0,8.84615384615385,8.84615384615385,8.84615384615385,0,8.84615384615385,0,8.84615384615385,0
772,0,0,1,1,0,0,0,1,0,0,21.6363636363636,21.6363636363636,0,0,0,21.6363636363636
773,1,1,0,0,0,0,1,0,23.1818181818182,23.1818181818182,0,0,0,0,23.1818181818182,0
774,1,0,0,0,0,1,0,0,25.7222222222222,0,0,0,0,25.7222222222222,0,0
775,0,1,0,0,1,0,0,1,0,22.4848484848485,0,0,22.4848484848485,0,0,25.4848484848485
776,1,0,1,1,0,1,0,1,23.6315789473684,0,23.6315789473684,23.6315789473684,0,23.6315789473684,0,26.6315789473684
777,1,1,0,0,0,1,1,0,13.4210526315789,13.4210526315789,0,0,0,13.4210526315789,13.4210526315789,0
778,0,0,0,0,1,1,1,0,0,0,0,0,3.18918918918919,3.18918918918919,6.18918918918919,0
779,1,1,1,1,1,0,0,1,20.0625,20.0625,20.0625,20.0625,20.0625,0,0,23.0625
780,0,0,0,0,1,0,1,0,0,0,0,0,3.44444444444444,0,6.44444444444444,0
781,1,0,1,1,1,0,1,0,5.66666666666667,0,5.66666666666667,5.66666666666667,5.66666666666667,0,5.66666666666667,0
782,1,1,1,0,1,0,1,1,16.8571428571429,16.8571428571429,16.8571428571429,0,16.8571428571429,0,16.8571428571429,16.8571428571429
783,1,0,1,1,1,0,0,1,6.71428571428571,0,6.71428571428571,6.71428571428571,6.71428571428571,0,0,6.71428571428571
784,1,1,1,0,0,0,0,0,25.3103448275862,25.3103448275862,25.3103448275862,0,0,0,0,0
785,1,0,1,0,0,0,1,1,17.8571428571429,0,17.8571428571429,0,0,0,17.8571428571429,20.8571428571429
786,0,0,1,0,0,1,0,0,0,0,16.5238095238095,0,0,16.5238095238095,0,0
787,1,0,0,0,0,0,0,0,8.56521739130435,0,0,0,0,0,0,0
788,1,0,0,0,1,1,0,1,26.6296296296296,0,0,0,26.6296296296296,26.6296296296296,0,29.6296296296296
789,1,1,0,1,0,0,0,1,4.14285714285714,4.14285714285714,0,4.14285714285714,0,0,0,4.14285714285714
790,0,0,1,1,1,0,1,0,0,0,6.33333333333333,6.33333333333333,6.33333333333333,0,6.33333333333333,0
791,1,1,1,0,1,1,0,1,1.21052631578947,1.21052631578947,1.21052631578947,0,1.21052631578947,1.21052631578947,0,4.21052631578947
792,0,1,1,1,1,1,1,0,0,9.56521739130435,9.56521739130435,9.56521739130435,9.56521739130435,9.56521739130435,9.56521739130435,0
793,1,1,0,0,1,1,1,1,12.4615384615385,12.4615384615385,0,0,12.4615384615385,12.4615384615385,12.4615384615385,12.4615384615385
794,1,1,1,1,0,1,0,1,5.42105263157895,5.42105263157895,5.42105263157895,5.42105263157895,0,5.42105263157895,0,5.42105263157895
795,0,0,1,0,0,0,0,1,0,0,9.28571428571429,0,0,0,0,9.28571428571429
796,0,0,1,0,0,0,0,1,0,0,25.2307692307692,0,0,0,0,28.2307692307692
797,1,0,1,0,0,0,0,1,0.666666666666667,0,0.666666666666667,0,0,0,0,0.666666666666667
798,0,1,0,0,1,0,1,0,0,6.91891891891892,0,0,6.91891891891892,0,9.91891891891892,0
799,0,1,1,1,0,0,1,1,0,12.375,12.375,12.375,0,0,12.375,12.375
800,0,1,0,1,0,1,0,0,0,20.7142857142857,0,20.7142857142857,0,20.7142857142857,0,0
801,0,1,1,0,0,0,0,1,0,7.4375,7.4375,0,0,0,0,7.4375
802,0,1,0,1,1,1,1,1,0,-0.769230769230769,0,-0.769230769230769,-0.769230769230769,-0.769230769230769,-0.769230769230769,-0.769230769230769
803,1,1,1,1,1,0,1,1,12.7368421052632,12.7368421052632,12.7368421052632,12.7368421052632,12.7368421052632,0,15.7368421052632,12.7368421052632
804,1,1,0,0,0,1,0,0,1.0625,1.0625,0,0,0,1.0625,0,0
805,1,0,0,1,1,0,0,0,22.6969696969697,0,0,22.6969696969697,22.6969696969697,0,0,0
806,1,0,0,0,1,0,1,1,10.7777777777778,0,0,0,10.7777777777778,0,13.7777777777778,10.7777777777778
807,1,0,0,1,1,1,1,1,19.8888888888889,0,0,19.8888888888889,19.8888888888889,19.8888888888889,19.8888888888889,22.8888888888889
808,1,0,0,0,0,1,1,0,26.3333333333333,0,0,0,0,26.3333333333333,29.3333333333333,0
809,1,0,1,0,0,1,0,1,20.3939393939394,0,20.3939393939394,0,0,20.3939393939394,0,20.3939393939394
810,1,0,0,0,0,0,0,1,0.709677419354839,0,0,0,0,0,0,0.709677419354839
811,1,1,1,1,0,0,0,1,6.56521739130435,6.56521739130435,6.56521739130435,6.56521739130435,0,0,0,6.56521739130435
812,1,0,1,1,0,0,1,0,7.62962962962963,0,7.62962962962963,7.62962962962963,0,0,10.6296296296296,0
813,1,1,0,0,1,0,1,1,7.35483870967742,7.35483870967742,0,0,7.35483870967742,0,10.3548387096774,10.3548387096774
814,0,1,0,0,0,1,1,1,0,22.6774193548387,0,0,0,22.6774193548387,25.6774193548387,25.6774193548387
815,0,0,1,0,1,0,1,1,0,0,27.3333333333333,0,27.3333333333333,0,30.3333333333333,27.3333333333333
816,0,0,0,1,0,1,0,0,0,0,0,18.5,0,18.5,0,0
817,1,0,0,1,0,1,1,1,9.0625,0,0,9.0625,0,9.0625,12.0625,9.0625
818,0,0,1,0,0,1,0,1,0,0,24.5294117647059,0,0,24.5294117647059,0,27.5294117647059
819,1,1,0,0,0,0,0,1,1.56521739130435,1.56521739130435,0,0,0,0,0,1.56521739130435
820,1,0,0,0,0,1,0,0,16.3333333333333,0,0,0,0,16.3333333333333,0,0
821,0,1,1,1,1,0,0,0,0,10.75,10.75,10.75,10.75,0,0,0
822,1,0,1,0,1,0,0,1,24.8421052631579,0,24.8421052631579,0,24.8421052631579,0,0,27.8421052631579
823,0,0,0,1,0,1,1,1,0,0,0,8,0,8,8,11
824,0,1,0,1,1,1,0,0,0,16.8461538461538,0,16.8461538461538,16.8461538461538,16.8461538461538,0,0
825,1,1,1,0,0,1,0,1,13.3939393939394,13.3939393939394,13.3939393939394,0,0,13.3939393939394,0,13.3939393939394
826,1,1,0,1,1,0,1,1,3.4,3.4,0,3.4,3.4,0,3.4,3.4
827,1,0,0,1,1,0,0,0,9.33333333333333,0,0,9.33333333333333,9.33333333333333,0,0,0
828,0,0,1,0,0,1,1,0,0,0,1.47368421052632,0,0,1.47368421052632,4.47368421052632,0
829,1,1,0,1,0,0,1,1,10.0645161290323,10.0645161290323,0,10.0645161290323,0,0,13.0645161290323,13.0645161290323
830,1,0,0,1,0,0,0,0,23.6486486486486,0,0,23.6486486486486,0,0,0,0
831,1,0,1,1,0,0,1,1,-0.395348837209302,0,-0.395348837209302,-0.395348837209302,0,0,-0.395348837209302,2.6046511627907
832,0,1,1,1,0,1,0,0,0,26.375,26.375,26.375,0,26.375,0,0
833,0,1,0,0,0,1,0,1,0,20.7878787878788,0,0,0,20.7878787878788,0,20.7878787878788
834,0,0,1,1,0,0,1,0,0,0,-0.3125,-0.3125,0,0,2.6875,0
835,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
836,0,1,1,0,0,0,0,0,0,17.9285714285714,17.9285714285714,0,0,0,0,0
837,1,1,1,0,0,0,1,1,13.1428571428571,13.1428571428571,13.1428571428571,0,0,0,16.1428571428571,16.1428571428571
838,1,0,0,1,1,1,1,0,25,0,0,25,25,25,28,0
839,0,0,0,1,1,1,0,0,0,0,0,1.38709677419355,1.38709677419355,1.38709677419355,0,0
840,0,1,1,1,1,1,1,0,0,1.70967741935484,1.70967741935484,1.70967741935484,1.70967741935484,1.70967741935484,4.70967741935484,0
841,1,1,1,0,1,0,0,0,22.0625,22.0625,22.0625,0,22.0625,0,0,0
842,0,0,0,1,1,1,1,0,0,0,0,16.0625,16.0625,16.0625,19.0625,0
843,1,0,0,1,1,1,0,0,10.6774193548387,0,0,10.6774193548387,10.6774193548387,10.6774193548387,0,0
844,1,0,0,1,1,0,0,0,15.6666666666667,0,0,15.6666666666667,15.6666666666667,0,0,0
845,0,1,1,0,1,0,1,1,0,11.6666666666667,11.6666666666667,0,11.6666666666667,0,14.6666666666667,11.6666666666667
846,1,1,1,1,1,0,1,1,29.4444444444444,29.4444444444444,29.4444444444444,29.4444444444444,29.4444444444444,0,32.4444444444444,29.4444444444444
847,1,0,0,1,1,1,0,0,17.0625,0,0,17.0625,17.0625,17.0625,0,0
848,0,0,0,0,1,0,0,0,0,0,0,0,26.3103448275862,0,0,0
849,1,1,0,1,1,1,1,1,28.6111111111111,28.6111111111111,0,28.6111111111111,28.6111111111111,28.6111111111111,28.6111111111111,31.6111111111111
850,0,1,1,0,0,0,1,1,0,8.41176470588235,8.41176470588235,0,0,0,11.4117647058824,11.4117647058824
851,0,1,0,0,0,1,1,1,0,12.5714285714286,0,0,0,12.5714285714286,12.5714285714286,15.5714285714286
852,1,0,1,1,0,1,1,0,8.45945945945946,0,8.45945945945946,8.45945945945946,0,8.45945945945946,11.4594594594595,0
853,0,0,0,0,1,1,1,0,0,0,0,0,1.06451612903226,1.06451612903226,4.06451612903226,0
854,1,0,0,1,1,0,0,1,8.57142857142857,0,0,8.57142857142857,8.57142857142857,0,0,11.5714285714286
855,0,1,0,1,0,1,1,1,0,21.695652173913,0,21.695652173913,0,21.695652173913,24.695652173913,21.695652173913
856,0,0,0,1,1,1,1,0,0,0,0,2.71428571428571,2.71428571428571,2.71428571428571,5.71428571428571,0
857,0,0,1,1,1,1,1,1,0,0,0.642857142857143,0.642857142857143,0.642857142857143,0.642857142857143,0.642857142857143,3.64285714285714
858,1,0,0,1,0,1,1,1,-0.388888888888889,0,0,-0.388888888888889,0,-0.388888888888889,2.61111111111111,2.61111111111111
859,0,1,0,0,1,1,1,0,0,6.09090909090909,0,0,6.09090909090909,6.09090909090909,9.09090909090909,0
860,0,1,1,1,0,1,0,1,0,0.6,0.6,0.6,0,0.6,0,3.6
861,1,1,0,1,0,0,0,1,11.6774193548387,11.6774193548387,0,11.6774193548387,0,0,0,11.6774193548387
862,1,0,0,0,1,1,0,0,29,0,0,0,29,29,0,0
863,1,1,1,0,1,1,0,1,5,5,5,0,5,5,0,5
864,0,1,0,0,0,0,1,0,0,0.473684210526316,0,0,0,0,0.473684210526316,0
865,0,0,0,1,1,1,1,0,0,0,0,2,2,2,5,0
866,0,0,0,1,1,0,1,0,0,0,0,15.2,15.2,0,18.2,0
867,1,0,0,1,1,0,1,0,9.57142857142857,0,0,9.57142857142857,9.57142857142857,0,9.57142857142857,0
868,0,1,0,1,1,0,0,0,0,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0,0
869,0,0,1,0,1,1,1,0,0,0,3.14285714285714,0,3.14285714285714,3.14285714285714,3.14285714285714,0
870,0,0,1,0,1,0,0,0,0,0,27.3103448275862,0,27.3103448275862,0,0,0
871,1,1,1,1,1,0,1,1,13.9473684210526,13.9473684210526,13.9473684210526,13.9473684210526,13.9473684210526,0,16.9473684210526,16.9473684210526
872,1,1,0,1,1,1,0,0,10.2592592592593,10.2592592592593,0,10.2592592592593,10.2592592592593,10.2592592592593,0,0
873,0,0,0,1,1,1,0,1,0,0,0,26,26,26,0,29
874,1,0,1,0,1,0,1,1,17.1666666666667,0,17.1666666666667,0,17.1666666666667,0,20.1666666666667,20.1666666666667
875,1,0,1,0,1,0,0,1,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0,3.66666666666667
876,0,1,1,1,1,0,1,0,0,10.2857142857143,10.2857142857143,10.2857142857143,10.2857142857143,0,13.2857142857143,0
877,0,0,1,1,1,1,0,1,0,0,24.7222222222222,24.7222222222222,24.7222222222222,24.7222222222222,0,27.7222222222222
878,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.04761904761905
879,0,1,1,1,1,0,0,0,0,12.2592592592593,12.2592592592593,12.2592592592593,12.2592592592593,0,0,0
880,0,0,0,1,0,0,1,0,0,0,0,1.51851851851852,0,0,4.51851851851852,0
881,1,0,1,1,0,1,1,0,21.6969696969697,0,21.6969696969697,21.6969696969697,0,21.6969696969697,21.6969696969697,0
882,0,0,1,0,0,0,1,1,0,0,-0.645161290322581,0,0,0,2.35483870967742,2.35483870967742
883,1,0,1,0,1,0,0,1,2.47368421052632,0,2.47368421052632,0,2.47368421052632,0,0,2.47368421052632
884,1,1,0,0,0,0,0,0,25,25,0,0,0,0,0,0
885,0,0,1,1,0,1,0,0,0,0,3.62068965517241,3.62068965517241,0,3.62068965517241,0,0
886,1,0,1,0,1,1,0,1,13,0,13,0,13,13,0,16
887,0,1,1,0,1,1,0,1,0,12.1666666666667,12.1666666666667,0,12.1666666666667,12.1666666666667,0,12.1666666666667
888,0,0,0,1,0,0,0,1,0,0,0,16.3333333333333,0,0,0,19.3333333333333
889,1,0,1,0,0,1,1,1,10.75,0,10.75,0,0,10.75,10.75,13.75
890,1,0,0,1,1,1,1,1,12.5714285714286,0,0,12.5714285714286,12.5714285714286,12.5714285714286,12.5714285714286,12.5714285714286
891,0,0,0,1,0,0,1,1,0,0,0,4.33333333333333,0,0,4.33333333333333,4.33333333333333
892,1,1,0,0,1,1,1,1,0.0625,0.0625,0,0,0.0625,0.0625,3.0625,3.0625
893,0,0,1,0,0,0,0,1,0,0,16.6,0,0,0,0,16.6
894,0,0,1,0,0,1,1,1,0,0,5.23076923076923,0,0,5.23076923076923,8.23076923076923,5.23076923076923
895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.61538461538462,0
896,0,0,0,1,0,1,1,0,0,0,0,18.6153846153846,0,18.6153846153846,21.6153846153846,0
897,1,1,1,1,0,1,1,1,1.70588235294118,1.70588235294118,1.70588235294118,1.70588235294118,0,1.70588235294118,1.70588235294118,1.70588235294118
898,1,0,0,0,1,1,0,0,16.7560975609756,0,0,0,16.7560975609756,16.7560975609756,0,0
899,0,0,0,1,0,0,0,1,0,0,0,23.7674418604651,0,0,0,23.7674418604651
900,1,0,1,0,1,0,0,0,18.2592592592593,0,18.2592592592593,0,18.2592592592593,0,0,0
901,0,0,0,0,1,1,0,0,0,0,0,0,23.2,23.2,0,0
902,0,1,0,0,1,0,1,1,0,28.8235294117647,0,0,28.8235294117647,0,31.8235294117647,28.8235294117647
903,1,1,0,1,0,0,0,1,18.0909090909091,18.0909090909091,0,18.0909090909091,0,0,0,21.0909090909091
904,1,0,1,0,0,0,0,1,22.5714285714286,0,22.5714285714286,0,0,0,0,22.5714285714286
905,1,1,0,1,0,0,1,0,13.3870967741935,13.3870967741935,0,13.3870967741935,0,0,13.3870967741935,0
906,1,0,1,1,1,1,1,0,-0.3125,0,-0.3125,-0.3125,-0.3125,-0.3125,2.6875,0
907,1,1,1,0,0,1,1,0,2.71428571428571,2.71428571428571,2.71428571428571,0,0,2.71428571428571,5.71428571428571,0
908,1,0,1,0,0,0,1,1,2.35483870967742,0,2.35483870967742,0,0,0,2.35483870967742,5.35483870967742
909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,0,0,0,1,0,1,1,0,0,0,0,14.1666666666667,0,14.1666666666667,14.1666666666667,0
911,0,1,0,1,1,0,1,1,0,10.7096774193548,0,10.7096774193548,10.7096774193548,0,10.7096774193548,13.7096774193548
912,0,0,1,1,0,0,0,0,0,0,-0.967741935483871,-0.967741935483871,0,0,0,0
913,0,0,0,1,1,1,1,1,0,0,0,23.8888888888889,23.8888888888889,23.8888888888889,26.8888888888889,26.8888888888889
914,0,0,1,1,1,0,0,1,0,0,16,16,16,0,0,16
915,1,0,0,1,1,1,0,1,25.6842105263158,0,0,25.6842105263158,25.6842105263158,25.6842105263158,0,28.6842105263158
916,0,1,1,1,0,0,1,0,0,15.8,15.8,15.8,0,0,15.8,0
917,1,0,1,1,1,0,1,1,10.6111111111111,0,10.6111111111111,10.6111111111111,10.6111111111111,0,13.6111111111111,10.6111111111111
918,1,1,0,0,0,1,0,1,22.8260869565217,22.8260869565217,0,0,0,22.8260869565217,0,22.8260869565217
919,1,1,0,0,0,0,0,1,12.2105263157895,12.2105263157895,0,0,0,0,0,12.2105263157895
920,0,1,1,0,1,1,1,1,0,22.7096774193548,22.7096774193548,0,22.7096774193548,22.7096774193548,25.7096774193548,25.7096774193548
921,0,0,0,1,0,1,0,0,0,0,0,24.7272727272727,0,24.7272727272727,0,0
922,0,0,1,1,1,0,0,1,0,0,10.3333333333333,10.3333333333333,10.3333333333333,0,0,10.3333333333333
923,0,0,0,1,1,1,1,1,0,0,0,22.5,22.5,22.5,25.5,22.5
924,1,0,0,1,1,1,1,0,21.2105263157895,0,0,21.2105263157895,21.2105263157895,21.2105263157895,24.2105263157895,0
925,0,1,0,0,1,1,0,0,0,15.4848484848485,0,0,15.4848484848485,15.4848484848485,0,0
926,0,1,0,1,1,0,0,1,0,13.4117647058824,0,13.4117647058824,13.4117647058824,0,0,16.4117647058824
927,0,1,1,0,0,0,0,1,0,9.82352941176471,9.82352941176471,0,0,0,0,12.8235294117647
928,1,0,0,0,0,1,1,0,9.39393939393939,0,0,0,0,9.39393939393939,12.3939393939394,0
929,0,0,0,1,1,1,0,1,0,0,0,21.375,21.375,21.375,0,21.375
930,1,1,1,1,1,0,1,0,15.4117647058824,15.4117647058824,15.4117647058824,15.4117647058824,15.4117647058824,0,18.4117647058824,0
931,0,0,1,1,1,0,1,1,0,0,28.7142857142857,28.7142857142857,28.7142857142857,0,28.7142857142857,31.7142857142857
932,1,0,1,0,1,0,0,1,20.0322580645161,0,20.0322580645161,0,20.0322580645161,0,0,23.0322580645161
933,1,0,1,0,1,1,1,0,12,0,12,0,12,12,12,0
934,0,0,0,0,1,0,1,1,0,0,0,0,8.25925925925926,0,11.2592592592593,11.2592592592593
935,0,0,1,1,0,1,1,0,0,0,0.736842105263158,0.736842105263158,0,0.736842105263158,0.736842105263158,0
936,1,0,0,0,1,1,1,1,17.5,0,0,0,17.5,17.5,20.5,20.5
937,1,0,0,0,0,1,1,1,20.6,0,0,0,0,20.6,23.6,20.6
938,1,1,1,0,0,0,1,0,21.5833333333333,21.5833333333333,21.5833333333333,0,0,0,21.5833333333333,0
939,1,1,1,1,1,0,0,0,19.4594594594595,19.4594594594595,19.4594594594595,19.4594594594595,19.4594594594595,0,0,0
940,1,0,1,0,1,1,0,1,19.3870967741935,0,19.3870967741935,0,19.3870967741935,19.3870967741935,0,19.3870967741935
941,0,0,0,1,0,0,0,1,0,0,0,25.3103448275862,0,0,0,25.3103448275862
942,0,1,1,1,1,0,1,0,0,10,10,10,10,0,10,0
943,0,1,1,1,0,0,0,0,0,25.75,25.75,25.75,0,0,0,0
944,1,1,1,0,0,1,1,0,12.1304347826087,12.1304347826087,12.1304347826087,0,0,12.1304347826087,15.1304347826087,0
945,0,0,0,1,1,0,1,0,0,0,0,27.4444444444444,27.4444444444444,0,27.4444444444444,0
946,1,1,0,1,1,0,1,1,2.5,2.5,0,2.5,2.5,0,5.5,5.5
947,0,1,1,1,1,1,0,1,0,19.6666666666667,19.6666666666667,19.6666666666667,19.6666666666667,19.6666666666667,0,22.6666666666667
948,1,1,1,0,0,1,0,0,18.6296296296296,18.6296296296296,18.6296296296296,0,0,18.6296296296296,0,0
949,1,0,0,1,0,1,1,1,25,0,0,25,0,25,28,28
950,1,0,1,0,0,1,0,1,12.2307692307692,0,12.2307692307692,0,0,12.2307692307692,0,12.2307692307692
951,0,0,1,0,1,0,0,1,0,0,-1,0,-1,0,0,2
952,0,0,0,1,0,1,0,1,0,0,0,18.6486486486486,0,18.6486486486486,0,21.6486486486486
953,1,1,1,0,0,0,1,1,17.1428571428571,17.1428571428571,17.1428571428571,0,0,0,17.1428571428571,17.1428571428571
954,1,0,1,1,0,0,1,1,14.1428571428571,0,14.1428571428571,14.1428571428571,0,0,17.1428571428571,17.1428571428571
955,1,1,0,1,1,0,1,1,12.7142857142857,12.7142857142857,0,12.7142857142857,12.7142857142857,0,12.7142857142857,15.7142857142857
956,1,0,0,1,1,1,0,0,25.7272727272727,0,0,25.7272727272727,25.7272727272727,25.7272727272727,0,0
957,1,0,0,1,1,1,1,1,3.88888888888889,0,0,3.88888888888889,3.88888888888889,3.88888888888889,3.88888888888889,6.88888888888889
958,1,1,1,0,1,0,1,0,21.4285714285714,21.4285714285714,21.4285714285714,0,21.4285714285714,0,24.4285714285714,0
959,1,0,1,0,0,0,1,0,8.75,0,8.75,0,0,0,8.75,0
960,0,1,1,1,0,0,0,1,0,-0.8,-0.8,-0.8,0,0,0,-0.8
961,1,1,1,1,1,0,1,1,19.6153846153846,19.6153846153846,19.6153846153846,19.6153846153846,19.6153846153846,0,19.6153846153846,19.6153846153846
962,0,0,1,0,0,1,0,1,0,0,5.71428571428571,0,0,5.71428571428571,0,8.71428571428572
963,0,1,0,1,0,1,0,1,0,24.8888888888889,0,24.8888888888889,0,24.8888888888889,0,27.8888888888889
964,1,1,1,0,1,1,1,1,16.5294117647059,16.5294117647059,16.5294117647059,0,16.5294117647059,16.5294117647059,19.5294117647059,16.5294117647059
965,0,1,0,1,1,1,0,0,0,25.4594594594595,0,25.4594594594595,25.4594594594595,25.4594594594595,0,0
966,1,0,1,1,0,1,1,1,21.0645161290323,0,21.0645161290323,21.0645161290323,0,21.0645161290323,24.0645161290323,21.0645161290323
967,0,0,1,1,0,0,0,1,0,0,24,24,0,0,0,27
968,1,0,1,1,0,1,1,1,6.82352941176471,0,6.82352941176471,6.82352941176471,0,6.82352941176471,6.82352941176471,9.82352941176471
969,1,1,0,1,1,1,1,1,23.3870967741935,23.3870967741935,0,23.3870967741935,23.3870967741935,23.3870967741935,23.3870967741935,26.3870967741935
970,1,0,1,1,1,0,0,1,0.0909090909090908,0,0.0909090909090908,0.0909090909090908,0.0909090909090908,0,0,0.0909090909090908
971,0,0,0,1,0,0,1,0,0,0,0,19.7222222222222,0,0,19.7222222222222,0
972,1,1,1,1,1,1,1,1,20.2380952380952,20.2380952380952,20.2380952380952,20.2380952380952,20.2380952380952,20.2380952380952,23.2380952380952,20.2380952380952
973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.0645161290323,0
974,1,1,1,0,1,1,0,1,5.16666666666667,5.16666666666667,5.16666666666667,0,5.16666666666667,5.16666666666667,0,8.16666666666667
975,1,1,0,0,0,1,0,0,17.7272727272727,17.7272727272727,0,0,0,17.7272727272727,0,0
976,0,1,0,0,0,1,1,0,0,5.58620689655172,0,0,0,5.58620689655172,5.58620689655172,0
977,0,0,1,1,1,1,1,1,0,0,2.48717948717949,2.48717948717949,2.48717948717949,2.48717948717949,5.48717948717949,2.48717948717949
978,1,0,0,1,1,1,1,0,8.61904761904762,0,0,8.61904761904762,8.61904761904762,8.61904761904762,8.61904761904762,0
979,1,0,1,1,1,1,1,1,17.6666666666667,0,17.6666666666667,17.6666666666667,17.6666666666667,17.6666666666667,20.6666666666667,17.6666666666667
980,0,0,1,0,1,0,0,0,0,0,12.8235294117647,0,12.8235294117647,0,0,0
981,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1
982,1,1,1,1,1,1,1,0,21.4193548387097,21.4193548387097,21.4193548387097,21.4193548387097,21.4193548387097,21.4193548387097,21.4193548387097,0
983,1,1,1,0,1,1,1,1,13.25,13.25,13.25,0,13.25,13.25,13.25,13.25
984,0,0,0,0,0,1,0,0,0,0,0,0,0,19.8461538461538,0,0
985,0,1,1,0,1,0,0,1,0,4.33333333333333,4.33333333333333,0,4.33333333333333,0,0,4.33333333333333
986,1,0,0,0,0,1,0,0,24.7368421052632,0,0,0,0,24.7368421052632,0,0
987,1,1,0,1,1,1,0,0,4.46153846153846,4.46153846153846,0,4.46153846153846,4.46153846153846,4.46153846153846,0,0
988,1,1,0,0,1,0,0,0,6.2,6.2,0,0,6.2,0,0,0
989,1,1,0,1,1,1,0,1,1.94736842105263,1.94736842105263,0,1.94736842105263,1.94736842105263,1.94736842105263,0,4.94736842105263
990,0,0,0,0,0,1,1,1,0,0,0,0,0,27.1176470588235,30.1176470588235,30.1176470588235
991,1,1,1,0,0,1,0,1,5.31034482758621,5.31034482758621,5.31034482758621,0,0,5.31034482758621,0,5.31034482758621
992,0,1,1,0,0,0,1,0,0,12.0322580645161,12.0322580645161,0,0,0,15.0322580645161,0
993,0,0,1,0,0,0,0,0,0,0,6.25,0,0,0,0,0
994,1,0,1,0,1,0,1,1,15.1891891891892,0,15.1891891891892,0,15.1891891891892,0,15.1891891891892,18.1891891891892
995,0,0,0,1,1,1,0,0,0,0,0,20.8,20.8,20.8,0,0
996,1,1,0,0,1,0,0,0,28.6363636363636,28.6363636363636,0,0,28.6363636363636,0,0,0
997,0,1,1,1,1,0,1,1,0,27.6,27.6,27.6,27.6,0,30.6,30.6
998,0,0,1,0,1,0,0,1,0,0,29.6,0,29.6,0,0,32.6
999,1,1,1,0,0,0,0,1,5,5,5,0,0,0,0,5
1000,1,1,1,0,0,1,0,1,6.44444444444444,6.44444444444444,6.44444444444444,0,0,6.44444444444444,0,6.44444444444444
